Treaty Year,12,24,36,48,60,72,84,96,108,120,132,144,156,168,180,192
2008,0.20809449154809087,0.49842939187951074,0.541547286337152,0.5437067003391215,0.5416860586583745,0.5390531739529821,0.5407315600544249,0.5414751413514052,0.5416242381334803,0.5357061558262356,0.534961805079078,0.5319401807529726,0.5322174248121887,0.5321141905732412,0.5317143545411184,0.5313148236981828
2009,0.2329138572368654,0.6365184376311698,0.6651670211779086,0.6588435862948991,0.6618667689617794,0.6648040383680908,0.6651974936620039,0.6672146349562542,0.6636238446675984,0.6624930107201246,0.6629963184503072,0.6632278070176961,0.6623008566072712,0.6611192482839288,0.662165426507447,
2010,0.1975450348185357,0.7184174544773924,0.8543545736405458,0.8579646594003054,0.9047595366001886,0.9278515920921112,0.9442098120682143,0.9509968009030235,0.9534334027419742,0.9550367044272325,0.9565924536837976,0.9526381868509509,0.954347129705406,0.9578496665791892,,
2011,0.301880636008982,0.6138590965404325,0.6639990423137525,0.6839521132363897,0.7069996223201545,0.7053017084742782,0.7057135843071058,0.7057858467758219,0.7088082817948826,0.7144940098000502,0.7150436019034858,0.7156244886407153,0.7185188163654074,,,
2012,0.15225745620703945,0.47592980691687886,0.5382435754501755,0.5476824628880045,0.547071159740151,0.5460647865360726,0.5438215169214433,0.5446379655141336,0.5455272472486319,0.545313063334257,0.5452550499304732,0.5466577779545759,,,,
2013,0.17084132306226596,0.4622724323248591,0.5048604569648548,0.5055250248675345,0.502272105436913,0.5010906518558587,0.5021000950916911,0.5023234824001829,0.5061960648594072,0.5061926154178891,0.5067461616095746,,,,,
2014,0.11241742420211122,0.39569740109134993,0.4580715831256125,0.46237046631804596,0.46338275031247367,0.46214628983462575,0.46477243521128603,0.47011289595750283,0.4726152703729423,0.4683146367761791,,,,,,
2015,0.1148102168619944,0.42324041155295034,0.5250641539128127,0.5389455973334996,0.5551367868364557,0.5691046069385871,0.578736536702224,0.5801711434538704,0.5819501799317202,,,,,,,
2016,0.1740439777813538,0.5525762191396527,0.6595530239574601,0.6688256598734557,0.6752825888658619,0.6837501219457988,0.686090653093622,0.687378471836288,,,,,,,,
2017,0.3617561423585624,0.9635371303156159,1.0729173628121342,1.070248622702323,1.079566150796829,1.0764973192310114,1.085032428984644,,,,,,,,,
2018,0.19767381410414733,0.8059300868357743,0.8962971047100321,0.9104684309692853,0.9126077436975063,0.9072758478333627,,,,,,,,,,
2019,0.23337365272679494,0.7017173333198605,0.8671891391012301,0.8920387234206779,0.8948827823862001,,,,,,,,,,,
2020,0.1655922698845691,0.5303619085636222,0.6666698676740379,0.692466903222505,,,,,,,,,,,,
2021,0.21219478814200693,0.575017702447211,0.7079824665638692,,,,,,,,,,,,,
2022,0.18488881638227037,0.5688251443661401,,,,,,,,,,,,,,
2023,0.23300181431595365,,,,,,,,,,,,,,,
